date,coin,pos_score,neu_score,neg_score,sentiment_score,polarity,subjectivity
2021-01-05 00:00:00+00:00,FLOKI,0.1,0.7949999999999999,0.105,0.125,0.335,0.445
2021-01-05 00:00:00+00:00,AKITA,0.34,0.66,0.0,0.84,-0.13,0.77
2021-01-05 00:00:00+00:00,ATOM,0.3463265306122449,0.6144387755102041,0.0397959183673469,0.4987755102040817,0.1202551020408163,0.2252551020408163
2021-01-05 00:00:00+00:00,AVAX,0.2168434898434898,0.7299874014874015,0.0536460206460206,0.2990915195915196,0.1063910811410811,0.350566045066045
2021-01-05 00:00:00+00:00,BNT,0.226,0.736,0.04,0.1239999999999999,-0.06,0.3
2021-01-05 00:00:00+00:00,BTC,0.216686881188706,0.7344413307737481,0.0488862714424798,0.3693127766505796,0.1105876445444223,0.3174264395068166
2021-01-05 00:00:00+00:00,CFX,0.22,0.685,0.095,0.425,0.125,0.535
2021-01-05 00:00:00+00:00,GRT,0.4092512077294685,0.5385265700483092,0.051183574879227,0.61987922705314,0.1614975845410627,0.3507971014492754
2021-01-05 00:00:00+00:00,CRO,0.1572222222222222,0.7994444444444445,0.0433333333333333,0.3622222222222222,0.0711111111111111,0.2472222222222222
2021-01-05 00:00:00+00:00,DOGE,0.3126741854636591,0.6584760651629072,0.024979573934837,0.4837933583959899,0.0984493734335839,0.202704260651629
2021-01-05 00:00:00+00:00,DOT,0.248493918779633,0.7301211605854462,0.0215310245310245,0.4909549835085549,0.1396518759018759,0.3476274994846423
2021-01-05 00:00:00+00:00,ELON,0.3612777777777777,0.6206999999999999,0.0177999999999999,0.6497777777777778,0.1583666666666666,0.2327
2021-01-05 00:00:00+00:00,ETH,0.2348268791422733,0.7175722418052676,0.0475169594259863,0.3727246546128742,0.1378800505658296,0.3297753804914318
2021-01-05 00:00:00+00:00,CHZ,0.31,0.6900000000000001,0.0,0.6705555555555556,0.4277777777777777,0.5083333333333333
2021-01-05 01:00:00+00:00,MANA,0.3725,0.5549999999999999,0.0725,0.4599999999999999,0.125,0.4425
2021-01-05 01:00:00+00:00,MATIC,0.2512592592592593,0.7316481481481482,0.0164444444444444,0.4906481481481481,0.0814814814814814,0.364037037037037
2021-01-05 01:00:00+00:00,NEO,0.1644444444444444,0.8144444444444444,0.0211111111111111,0.3388888888888888,0.0588888888888888,0.1733333333333333
2021-01-05 01:00:00+00:00,QNT,0.2046666666666666,0.787,0.0083333333333333,0.4546666666666667,0.1016666666666666,0.2725
2021-01-05 01:00:00+00:00,SAND,0.1842222222222222,0.6825833333333334,0.1320277777777777,0.2723055555555555,0.1151805555555555,0.4401666666666666
2021-01-05 01:00:00+00:00,STX,0.355,0.6466666666666666,0.0,0.49,0.175,0.2666666666666666
2021-01-05 01:00:00+00:00,SOL,0.2688636363636363,0.6927272727272727,0.0377272727272727,0.5243181818181818,0.0518181818181818,0.315
2021-01-05 01:00:00+00:00,TRX,0.214641812865497,0.7059342105263159,0.0786549707602339,0.2835365497076023,0.1317923976608186,0.3075511695906432
2021-01-05 01:00:00+00:00,VTHO,0.558,0.444,0.0,0.7699999999999999,0.152,0.324
2021-01-05 01:00:00+00:00,XLM,0.2244985507246376,0.7525391304347826,0.0227053140096618,0.4204463768115941,0.3025768115942029,0.3588521739130434
2021-01-05 01:00:00+00:00,LTC,0.2054708279708279,0.7597951522951524,0.0339317889317889,0.493060918060918,0.2979601029601029,0.4624238524238524
2021-01-05 01:00:00+00:00,SHIB,0.1705555555555555,0.7477777777777779,0.0827777777777777,0.0877777777777777,-0.0055555555555555,0.2861111111111111
2021-01-05 01:00:00+00:00,LRC,0.2851688311688311,0.6890467532467532,0.025760606060606,0.5236518398268398,0.0919991341991341,0.4531325757575757
2021-01-05 01:00:00+00:00,ZIL,0.3183823529411764,0.6491176470588235,0.0306372549019607,0.5897549019607843,0.1843627450980392,0.33
2021-01-05 01:00:00+00:00,GRT,0.1647297297297297,0.7974324324324326,0.0378378378378378,0.2523873873873873,0.0368918918918918,0.3627027027027027
2021-01-05 01:00:00+00:00,ATOM,0.23125,0.70875,0.06,0.50125,0.03125,0.1225
2021-01-05 01:00:00+00:00,AVAX,0.1864064128123338,0.7058264021796917,0.1075348950026581,0.2657884436469962,0.0573548312068048,0.4401294191919191
2021-01-05 01:00:00+00:00,BNT,0.236,0.728,0.036,0.358,0.05,0.16
2021-01-05 01:00:00+00:00,BTC,0.2032278512488862,0.7412385809703382,0.0546298140099331,0.3448528833380844,0.1105350128416025,0.3493767857855721
2021-01-05 01:00:00+00:00,CHZ,0.1779166666666666,0.7141666666666666,0.1079166666666666,0.1849999999999999,0.0908333333333332,0.3195833333333333
2021-01-05 01:00:00+00:00,CRO,0.1399999999999999,0.7400000000000001,0.12,-0.1333333333333333,-0.2366666666666666,0.2866666666666667
2021-01-05 01:00:00+00:00,LDO,0.28,0.72,0.0,0.69,0.5,0.55
2021-01-05 01:00:00+00:00,DOT,0.1712933673469387,0.7814101473922903,0.0473531746031745,0.2777120181405895,0.0739665532879818,0.265562641723356
2021-01-05 01:00:00+00:00,ELON,0.241,0.7563333333333334,0.002,0.4264444444444444,0.0531111111111111,0.0756666666666666
2021-01-05 01:00:00+00:00,ETH,0.2266548943887653,0.7184292451873098,0.0536438841922712,0.3833319968561903,0.1340450469482727,0.3631390049615856
2021-01-05 01:00:00+00:00,FLOKI,0.1908333333333333,0.7141666666666666,0.095,0.2024999999999999,-0.045,0.4499999999999999
2021-01-05 01:00:00+00:00,FTM,0.2407692307692307,0.678974358974359,0.0788461538461538,0.4757692307692307,0.1441025641025641,0.3973076923076923
2021-01-05 01:00:00+00:00,DOGE,0.2889913419913419,0.6814626623376623,0.0294019209956709,0.4461983225108225,0.1030741341991341,0.3177146915584415
2021-01-05 02:00:00+00:00,LTC,0.1230511363636363,0.8539431818181819,0.0232329545454545,0.197840909090909,0.0401477272727272,0.142528409090909
2021-01-05 02:00:00+00:00,MANA,0.3325,0.6475,0.02,0.6799999999999999,0.1325,0.3375
2021-01-05 02:00:00+00:00,MATIC,0.2564666666666667,0.7067476190476191,0.0360357142857142,0.4842785714285714,0.122,0.3312666666666667
2021-01-05 02:00:00+00:00,NEO,0.2,0.6625,0.1425,0.2224999999999999,0.09375,0.1275
2021-01-05 02:00:00+00:00,QNT,0.1430185185185185,0.8288888888888889,0.0277592592592592,0.2461296296296296,0.0358148148148148,0.1265925925925926
2021-01-05 02:00:00+00:00,SAND,0.2048484848484848,0.7156363636363636,0.0788939393939393,0.3191060606060606,0.1738333333333333,0.3893333333333333
2021-01-05 02:00:00+00:00,STX,0.095,0.8625,0.0424999999999999,0.285,0.175,0.2
2021-01-05 02:00:00+00:00,SOL,0.2518518518518518,0.702037037037037,0.0459259259259259,0.3779629629629629,0.0837037037037037,0.3209259259259259
2021-01-05 02:00:00+00:00,TRX,0.2688403880070547,0.6485074955908289,0.0839153439153439,0.419239417989418,0.1283024691358024,0.3697156084656085
2021-01-05 02:00:00+00:00,VTHO,0.36,0.47,0.16,0.94,0.0,0.0
2021-01-05 02:00:00+00:00,XLM,0.2535555555555555,0.6738888888888889,0.0699999999999999,0.5020740740740741,0.0428518518518518,0.2773703703703703
2021-01-05 02:00:00+00:00,LRC,0.272920083184789,0.6939973262032085,0.0334815805109922,0.4770528817587641,0.1246610219845513,0.3535246583481877
2021-01-05 02:00:00+00:00,SHIB,0.250625,0.72375,0.0253125,0.3359375,0.1503125,0.4046875
2021-01-05 02:00:00+00:00,ZIL,0.2596794871794871,0.7102564102564103,0.030576923076923,0.533525641025641,0.1923076923076923,0.3290384615384615
2021-01-05 02:00:00+00:00,GRT,0.0817857142857142,0.8951190476190476,0.023095238095238,0.1245238095238095,0.0335714285714285,0.1451190476190476
2021-01-05 02:00:00+00:00,FLOKI,0.0,0.78,0.22,-0.32,-0.25,0.5
2021-01-05 02:00:00+00:00,FTM,0.2796666666666667,0.6793333333333332,0.0413333333333333,0.3313333333333333,0.1848888888888888,0.5016666666666666
2021-01-05 02:00:00+00:00,AGIX,0.0,0.78,0.22,-0.3,-0.2,0.05
2021-01-05 02:00:00+00:00,ATOM,0.225,0.765,0.0125,0.4475,0.0,0.25
