date,coin,pos_score,neu_score,neg_score,sentiment_score,polarity,subjectivity
2021-01-04 07:00:00+00:00,GALA,0.0,0.89,0.11,-0.29,0.17,0.45
2021-01-04 07:00:00+00:00,CRO,0.4016666666666666,0.5800000000000001,0.0183333333333333,0.65,0.0899999999999999,0.2549999999999999
2021-01-04 07:00:00+00:00,DOGE,0.2794240196078431,0.6864436274509804,0.0336740196078431,0.4809877450980392,0.1203553921568627,0.330031862745098
2021-01-04 07:00:00+00:00,DOT,0.2746923113923114,0.6879067081067081,0.0372605209605209,0.6026589521589522,0.2348132534132534,0.4189877381877381
2021-01-04 07:00:00+00:00,ELON,0.1771428571428571,0.78,0.0407142857142857,0.3071428571428571,0.1278571428571428,0.2342857142857143
2021-01-04 07:00:00+00:00,ETH,0.2475309430641888,0.699218382231072,0.0532240835947229,0.3801724379104398,0.0895343814629675,0.3340723295473394
2021-01-04 07:00:00+00:00,FLOKI,0.09,0.8,0.12,-0.19,-0.19,0.67
2021-01-04 07:00:00+00:00,CHZ,0.71,0.24,0.05,0.96,0.75,0.91
2021-01-04 08:00:00+00:00,LTC,0.1586296583850931,0.8052620341614907,0.0361723602484471,0.2327892080745341,0.0761141304347825,0.1840877329192546
2021-01-04 08:00:00+00:00,MANA,0.41,0.5249999999999999,0.065,0.77,-0.035,0.685
2021-01-04 08:00:00+00:00,MATIC,0.2681984126984127,0.7153730158730158,0.0159523809523809,0.498484126984127,0.1616746031746031,0.2972936507936508
2021-01-04 08:00:00+00:00,NEO,0.2644444444444445,0.6905555555555556,0.045,0.56,-0.0155555555555556,0.3427777777777778
2021-01-04 08:00:00+00:00,QNT,0.176,0.7929999999999999,0.031,0.2136666666666666,0.2766666666666666,0.5029999999999999
2021-01-04 08:00:00+00:00,SAND,0.1653703703703703,0.7543518518518518,0.0830555555555555,0.1734259259259259,0.1031481481481481,0.365
2021-01-04 08:00:00+00:00,STX,0.3625,0.605,0.0325,0.63,-0.035,0.4
2021-01-04 08:00:00+00:00,SOL,0.2582608695652174,0.6589130434782609,0.0832608695652173,0.3917391304347826,0.0571739130434782,0.3476086956521739
2021-01-04 08:00:00+00:00,TRX,0.2052204585537918,0.7639902998236332,0.0309126984126983,0.2845634920634921,0.1731084656084655,0.2697354497354496
2021-01-04 08:00:00+00:00,VTHO,0.33,0.67,0.0,0.88,-0.2,0.1
2021-01-04 08:00:00+00:00,XLM,0.1570535714285714,0.8261607142857144,0.0168993506493506,0.308262987012987,0.1290746753246753,0.1687824675324675
2021-01-04 08:00:00+00:00,LRC,0.3817333333333333,0.6101333333333333,0.0079333333333333,0.7725333333333333,0.2152666666666666,0.3606
2021-01-04 08:00:00+00:00,SHIB,0.1585714285714285,0.7528571428571428,0.0885714285714285,0.1328571428571428,0.0428571428571428,0.3885714285714286
2021-01-04 08:00:00+00:00,ZIL,0.2094318181818181,0.7476893939393939,0.0427651515151515,0.4035227272727272,0.0289772727272727,0.233560606060606
2021-01-04 08:00:00+00:00,GMX,0.2774999999999999,0.7224999999999999,0.0,0.355,0.055,0.1075
2021-01-04 08:00:00+00:00,FTM,0.3366666666666666,0.6633333333333333,0.0,0.6266666666666666,0.07,0.2966666666666667
2021-01-04 08:00:00+00:00,GRT,0.2231818181818181,0.6959090909090909,0.0809090909090909,0.3909090909090909,0.1081818181818181,0.2868181818181818
2021-01-04 08:00:00+00:00,AKITA,0.56,0.44,0.0,0.74,0.5,0.6
2021-01-04 08:00:00+00:00,ATOM,0.3278571428571428,0.6164285714285713,0.0557142857142857,0.5421428571428571,0.0971428571428571,0.175
2021-01-04 08:00:00+00:00,AVAX,0.1061111111111111,0.8024722222222221,0.0913888888888888,-0.0429166666666666,0.0459722222222222,0.3591944444444444
2021-01-04 08:00:00+00:00,CFX,0.355,0.645,0.0,0.8999999999999999,0.275,0.5650000000000001
2021-01-04 08:00:00+00:00,CHZ,0.3775,0.5466666666666666,0.0766666666666666,0.6366666666666666,-0.0191666666666667,0.6116666666666666
