date,coin,pos_score,neu_score,neg_score,sentiment_score,polarity,subjectivity
2021-01-16 16:00:00+00:00,XLM,0.3012962962962963,0.638611111111111,0.0603703703703703,0.548611111111111,0.1874074074074073,0.4146296296296296
2021-01-16 16:00:00+00:00,SOL,0.2452777777777778,0.7159722222222222,0.03875,0.3619444444444444,0.1919444444444444,0.325
2021-01-16 16:00:00+00:00,STX,0.143,0.79,0.066,0.291,0.026,0.324
2021-01-16 16:00:00+00:00,TRX,0.2881028231028231,0.6387542087542087,0.074072779072779,0.3793732193732193,0.1922921522921522,0.3606112406112405
2021-01-16 16:00:00+00:00,VTHO,0.25,0.75,0.0,0.6825,0.1375,0.2025
2021-01-16 16:00:00+00:00,LRC,0.329,0.656,0.017,0.5900000000000001,0.0989999999999999,0.293
2021-01-16 16:00:00+00:00,SHIB,0.1876470588235294,0.7652941176470588,0.0476470588235294,0.3382352941176471,0.2558823529411764,0.4258823529411765
2021-01-16 16:00:00+00:00,GRT,0.33125,0.6491745283018868,0.0196698113207547,0.4683254716981132,0.039127358490566,0.1117452830188679
2021-01-16 16:00:00+00:00,QNT,0.346875,0.630625,0.023125,0.3974999999999999,0.330625,0.5275
2021-01-16 16:00:00+00:00,FTM,0.3375,0.64325,0.0195,0.55475,0.11525,0.32275
2021-01-16 16:00:00+00:00,GMX,0.39,0.61,0.0,0.81,0.27,0.63
2021-01-16 16:00:00+00:00,ATOM,0.312094246031746,0.6464553571428572,0.0275707671957671,0.5306326058201059,0.1037093253968253,0.3468273809523809
2021-01-16 16:00:00+00:00,AVAX,0.2023378191856452,0.746778640441684,0.0508405509546813,0.3212109788359787,0.0930814354727398,0.3023071658615137
2021-01-16 16:00:00+00:00,BNT,0.304,0.626,0.0699999999999999,0.5700000000000001,0.044,0.294
2021-01-16 16:00:00+00:00,BTC,0.2057046065967227,0.7360063853850161,0.0577875754950443,0.3325302943944023,0.1063178353458436,0.3503481290493738
2021-01-16 16:00:00+00:00,CFX,0.0,1.0,0.0,0.0,0.0,0.0
2021-01-16 16:00:00+00:00,CHZ,0.3225925925925926,0.6777777777777777,0.0,0.6464814814814814,0.1748148148148147,0.2794444444444444
2021-01-16 16:00:00+00:00,MANA,0.246,0.74,0.014,0.4639999999999999,0.05,0.222
2021-01-16 16:00:00+00:00,DOGE,0.3230491803278688,0.6358196721311475,0.0250928961748633,0.5697595628415301,0.1308579234972677,0.3027650273224044
2021-01-16 16:00:00+00:00,DOT,0.2327143576798679,0.6762494841374608,0.0758997337629065,0.2506154790081654,0.0891377822423273,0.3294000185323321
2021-01-16 16:00:00+00:00,ELON,0.2653846153846154,0.6861538461538461,0.0488461538461538,0.4319230769230769,0.0523076923076923,0.2076923076923077
2021-01-16 16:00:00+00:00,ETH,0.2562002095561231,0.7045149810382914,0.0351368886641101,0.4162075105571663,0.1257488852928464,0.3252358001822958
2021-01-16 16:00:00+00:00,CRO,0.1807142857142857,0.8092857142857143,0.0104761904761904,0.4835714285714285,0.1899999999999999,0.2461904761904761
2021-01-16 16:00:00+00:00,FLOKI,0.0966666666666666,0.9033333333333332,0.0,0.2166666666666666,0.15,0.25
