date,INJ_marketCap,INJ_volume,INJ_close,INJ_low,INJ_high,INJ_open,XLM_marketCap,XLM_volume,XLM_close,XLM_low,XLM_high,XLM_open,CAKE_marketCap,CAKE_volume,CAKE_close,CAKE_low,CAKE_high,CAKE_open,QNT_marketCap,QNT_volume,QNT_close,QNT_low,QNT_high,QNT_open,ELON_marketCap,ELON_volume,ELON_close,ELON_low,ELON_high,ELON_open,ZEC_marketCap,ZEC_volume,ZEC_close,ZEC_low,ZEC_high,ZEC_open,NEO_marketCap,NEO_volume,NEO_close,NEO_low,NEO_high,NEO_open,PIT_marketCap,PIT_volume,PIT_close,PIT_low,PIT_high,PIT_open,LINK_marketCap,LINK_volume,LINK_close,LINK_low,LINK_high,LINK_open,XEC_marketCap,XEC_volume,XEC_close,XEC_low,XEC_high,XEC_open,GNS_marketCap,GNS_volume,GNS_close,GNS_low,GNS_high,GNS_open,MATIC_marketCap,MATIC_volume,MATIC_close,MATIC_low,MATIC_high,MATIC_open,TRX_marketCap,TRX_volume,TRX_close,TRX_low,TRX_high,TRX_open,IMX_marketCap,IMX_volume,IMX_close,IMX_low,IMX_high,IMX_open,ATOM_marketCap,ATOM_volume,ATOM_close,ATOM_low,ATOM_high,ATOM_open,VTHO_marketCap,VTHO_volume,VTHO_close,VTHO_low,VTHO_high,VTHO_open,FLOKI_marketCap,FLOKI_volume,FLOKI_close,FLOKI_low,FLOKI_high,FLOKI_open,LTC_marketCap,LTC_volume,LTC_close,LTC_low,LTC_high,LTC_open,MKR_marketCap,MKR_volume,MKR_close,MKR_low,MKR_high,MKR_open,RPL_marketCap,RPL_volume,RPL_close,RPL_low,RPL_high,RPL_open,AAVE_marketCap,AAVE_volume,AAVE_close,AAVE_low,AAVE_high,AAVE_open,OKB_marketCap,OKB_volume,OKB_close,OKB_low,OKB_high,OKB_open,KCS_marketCap,KCS_volume,KCS_close,KCS_low,KCS_high,KCS_open,SHIB_marketCap,SHIB_volume,SHIB_close,SHIB_low,SHIB_high,SHIB_open,BNB_marketCap,BNB_volume,BNB_close,BNB_low,BNB_high,BNB_open,BIT_marketCap,BIT_volume,BIT_close,BIT_low,BIT_high,BIT_open,MIOTA_marketCap,MIOTA_volume,MIOTA_close,MIOTA_low,MIOTA_high,MIOTA_open,LRC_marketCap,LRC_volume,LRC_close,LRC_low,LRC_high,LRC_open,FTM_marketCap,FTM_volume,FTM_close,FTM_low,FTM_high,FTM_open,ETH_marketCap,ETH_volume,ETH_close,ETH_low,ETH_high,ETH_open,ETC_marketCap,ETC_volume,ETC_close,ETC_low,ETC_high,ETC_open,BNT_marketCap,BNT_volume,BNT_close,BNT_low,BNT_high,BNT_open,AVAX_marketCap,AVAX_volume,AVAX_close,AVAX_low,AVAX_high,AVAX_open,DOT_marketCap,DOT_volume,DOT_close,DOT_low,DOT_high,DOT_open,LDO_marketCap,LDO_volume,LDO_close,LDO_low,LDO_high,LDO_open,ALGO_marketCap,ALGO_volume,ALGO_close,ALGO_low,ALGO_high,ALGO_open,CRO_marketCap,CRO_volume,CRO_close,CRO_low,CRO_high,CRO_open,ICP_marketCap,ICP_volume,ICP_close,ICP_low,ICP_high,ICP_open,FXS_marketCap,FXS_volume,FXS_close,FXS_low,FXS_high,FXS_open,ZIL_marketCap,ZIL_volume,ZIL_close,ZIL_low,ZIL_high,ZIL_open,VOLT_marketCap,VOLT_volume,VOLT_close,VOLT_low,VOLT_high,VOLT_open,HT_marketCap,HT_volume,HT_close,HT_low,HT_high,HT_open,EGLD_marketCap,EGLD_volume,EGLD_close,EGLD_low,EGLD_high,EGLD_open,KLAY_marketCap,KLAY_volume,KLAY_close,KLAY_low,KLAY_high,KLAY_open,USDD_marketCap,USDD_volume,USDD_close,USDD_low,USDD_high,USDD_open,MINA_marketCap,MINA_volume,MINA_close,MINA_low,MINA_high,MINA_open,STX_marketCap,STX_volume,STX_close,STX_low,STX_high,STX_open,CFX_marketCap,CFX_volume,CFX_close,CFX_low,CFX_high,CFX_open,CRV_marketCap,CRV_volume,CRV_close,CRV_low,CRV_high,CRV_open,BTC_marketCap,BTC_volume,BTC_close,BTC_low,BTC_high,BTC_open,UNI_marketCap,UNI_volume,UNI_close,UNI_low,UNI_high,UNI_open,USDC_marketCap,USDC_volume,USDC_close,USDC_low,USDC_high,USDC_open,BSV_marketCap,BSV_volume,BSV_close,BSV_low,BSV_high,BSV_open,TSUKA_marketCap,TSUKA_volume,TSUKA_close,TSUKA_low,TSUKA_high,TSUKA_open,DOGE_marketCap,DOGE_volume,DOGE_close,DOGE_low,DOGE_high,DOGE_open,XMR_marketCap,XMR_volume,XMR_close,XMR_low,XMR_high,XMR_open,CATE_marketCap,CATE_volume,CATE_close,CATE_low,CATE_high,CATE_open,RNDR_marketCap,RNDR_volume,RNDR_close,RNDR_low,RNDR_high,RNDR_open,MANA_marketCap,MANA_volume,MANA_close,MANA_low,MANA_high,MANA_open,THETA_marketCap,THETA_volume,THETA_close,THETA_low,THETA_high,THETA_open,GRT_marketCap,GRT_volume,GRT_close,GRT_low,GRT_high,GRT_open,USDP_marketCap,USDP_volume,USDP_close,USDP_low,USDP_high,USDP_open,LEO_marketCap,LEO_volume,LEO_close,LEO_low,LEO_high,LEO_open,OP_marketCap,OP_volume,OP_close,OP_low,OP_high,OP_open,SOL_marketCap,SOL_volume,SOL_close,SOL_low,SOL_high,SOL_open,TUSD_marketCap,TUSD_volume,TUSD_close,TUSD_low,TUSD_high,TUSD_open,ADA_marketCap,ADA_volume,ADA_close,ADA_low,ADA_high,ADA_open,APE_marketCap,APE_volume,APE_close,APE_low,APE_high,APE_open,BABYDOGE_marketCap,BABYDOGE_volume,BABYDOGE_close,BABYDOGE_low,BABYDOGE_high,BABYDOGE_open,BUSD_marketCap,BUSD_volume,BUSD_close,BUSD_low,BUSD_high,BUSD_open,MBOX_marketCap,MBOX_volume,MBOX_close,MBOX_low,MBOX_high,MBOX_open,SNX_marketCap,SNX_volume,SNX_close,SNX_low,SNX_high,SNX_open,EOS_marketCap,EOS_volume,EOS_close,EOS_low,EOS_high,EOS_open,KISHU_marketCap,KISHU_volume,KISHU_close,KISHU_low,KISHU_high,KISHU_open,QOM_marketCap,QOM_volume,QOM_close,QOM_low,QOM_high,QOM_open,GMX_marketCap,GMX_volume,GMX_close,GMX_low,GMX_high,GMX_open,DAI_marketCap,DAI_volume,DAI_close,DAI_low,DAI_high,DAI_open,HBAR_marketCap,HBAR_volume,HBAR_close,HBAR_low,HBAR_high,HBAR_open,AKITA_marketCap,AKITA_volume,AKITA_close,AKITA_low,AKITA_high,AKITA_open,GALA_marketCap,GALA_volume,GALA_close,GALA_low,GALA_high,GALA_open,XRP_marketCap,XRP_volume,XRP_close,XRP_low,XRP_high,XRP_open,APT_marketCap,APT_volume,APT_close,APT_low,APT_high,APT_open,VET_marketCap,VET_volume,VET_close,VET_low,VET_high,VET_open,FIL_marketCap,FIL_volume,FIL_close,FIL_low,FIL_high,FIL_open,TON_marketCap,TON_volume,TON_close,TON_low,TON_high,TON_open,NEAR_marketCap,NEAR_volume,NEAR_close,NEAR_low,NEAR_high,NEAR_open,SAND_marketCap,SAND_volume,SAND_close,SAND_low,SAND_high,SAND_open,WBTC_marketCap,WBTC_volume,WBTC_close,WBTC_low,WBTC_high,WBTC_open,XTZ_marketCap,XTZ_volume,XTZ_close,XTZ_low,XTZ_high,XTZ_open,DASH_marketCap,DASH_volume,DASH_close,DASH_low,DASH_high,DASH_open,CHZ_marketCap,CHZ_volume,CHZ_close,CHZ_low,CHZ_high,CHZ_open,BICO_marketCap,BICO_volume,BICO_close,BICO_low,BICO_high,BICO_open,FLOW_marketCap,FLOW_volume,FLOW_close,FLOW_low,FLOW_high,FLOW_open,AGIX_marketCap,AGIX_volume,AGIX_close,AGIX_low,AGIX_high,AGIX_open,USDT_marketCap,USDT_volume,USDT_close,USDT_low,USDT_high,USDT_open,BCH_marketCap,BCH_volume,BCH_close,BCH_low,BCH_high,BCH_open,LUNC_marketCap,LUNC_volume,LUNC_close,LUNC_low,LUNC_high,LUNC_open,AXS_marketCap,AXS_volume,AXS_close,AXS_low,AXS_high,AXS_open
2020-12-21 20:00:00+00:00,52507167.06274631,18151511.11340455,3.5361242945,3.2365672934,3.6941737794,3.3663281055,3605646150.109941,535677969.21994,0.1648701573,0.164257583,0.1656581307,0.164764818,36149803.1977998,963312.25155815,0.4629292263,0.4598389416,0.4689848335,0.4689848335,149865542.94938815,4515044.27046167,12.4135505094,12.2043944017,12.4888680184,12.3914050258,0.0,0.0,0.0,0.0,0.0,0.0,729778425.635809,540392453.2107737,67.9585909337,67.7870882793,68.3398199655,68.0949035273,1165261955.399316,639232756.5487702,16.5194395609,16.4951256703,16.6321294166,16.5894328794,0.0,0.0,0.0,0.0,0.0,0.0,4896559935.178865,1326071660.419287,12.3180936305,12.3153430089,12.4652588274,12.3911544532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87763549.12624964,11670014.49626671,0.018289948,0.018289948,0.0186840724,0.0186114519,2102307014.116733,1030171328.885486,0.0293373858,0.0293348475,0.0296855906,0.0295416043,0.0,0.0,0.0,0.0,0.0,0.0,1033603452.8949562,275345141.76892745,4.9790430305,4.9633991543,5.00725511,4.9698459303,21495926.64384868,1607107.78758866,0.00070064648272,0.00070062005721,0.00071737916816,0.00071724497409,0.0,0.0,0.0,0.0,0.0,0.0,6828876905.522675,10167653535.257616,103.2517293355,103.2109558961,104.347856731,103.7244457561,529615308.23150265,36957048.3265733,530.5667110873,529.1972122313,532.1329051787,530.0921804479,25294381.269615818,841283.37965208,2.4606045828,2.4595941226,2.4679105084,2.4633667889,979643621.1013204,233254085.2084044,81.6405123298,81.6405123298,83.2282558033,82.560262165,331380010.9764492,138924948.4591896,5.5230001829,5.5139281987,5.5355857672,5.5198128144,60999133.41253599,6742756.08217844,0.7613600897,0.7609914509,0.7633247374,0.7613478598,0.0,0.0,6.098e-11,6.096e-11,6.117e-11,6.113e-11,4639570828.360824,632658074.3926586,32.1285321072,32.1249910043,32.3976419256,32.3206518599,0.0,0.0,0.0,0.0,0.0,0.0,842132191.4192508,23644664.40875277,0.3029764405,0.3029455202,0.3068322529,0.3036127217,197531334.3035569,21367509.88304129,0.164337886,0.1618107162,0.1646998239,0.1621935214,48849055.5512423,8035084.48948699,0.0191940806,0.0191819579,0.0192918711,0.0192918711,69425342272.81688,15739467277.587242,609.3810618249,609.3019866613,613.0513763208,611.2299344301,710758170.3461348,1113729905.4290075,6.1107214434,6.1103440647,6.1673566973,6.1418502844,114637221.24815926,46901645.30729438,1.2341336376,1.2318335759,1.2442821244,1.2382315303,238937667.55687425,26723364.63086158,3.1056253284,3.1018038461,3.1253919291,3.1048199865,4399142179.79396,703070715.5446473,4.9288289625,4.9280823564,4.9638642848,4.9618215823,0.0,0.0,0.0,0.0,0.0,0.0,380135045.82314414,126978968.22759816,0.324611169,0.323831291,0.3294140296,0.3270785706,1317145528.4868453,84824147.11151247,0.05908781,0.0586165282,0.0602630635,0.060193746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537324722.3611189,231688115.20127505,0.0498652278,0.0488360108,0.0502831863,0.0488360108,0.0,0.0,0.0,0.0,0.0,0.0,816125355.520221,109353664.71880037,4.0790727681,4.0706236397,4.0810490024,4.0741277814,400913944.1046466,75939441.02571617,27.5183862379,26.5811752338,27.5450865157,26.7681858508,0.0,13196654.16615836,0.5482927323,0.5405780518,0.5492013407,0.5443207107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198333609.48873708,1771392.31243986,0.2786233877,0.2770792743,0.2797048862,0.2770913226,0.0,180145.36260643,0.1329740346,0.1312047344,0.1343051654,0.1335510595,86965061.26363018,39646501.74724685,0.5599884308,0.5599884308,0.5664825001,0.5635309846,423843523213.4367,47009267001.27368,22814.9241443149,22788.8144766686,22922.8543620959,22811.2255275849,904181442.3382418,849989806.6782172,3.5183959685,3.5166246624,3.5652450699,3.5465213317,3335174550.735485,667639653.4164468,1.0000103093,0.9996947946,1.0000240326,0.9996947946,3191383104.0438585,972290235.7780938,171.5464037955,171.0650891401,172.4505740746,171.3566969515,0.0,0.0,0.0,0.0,0.0,0.0,589170727.6947232,663016414.8368677,0.00461698178874,0.00459131540862,0.00474309720763,0.00473360754031,2566672459.7710395,928096161.3332968,144.2602584925,144.2577885336,146.1445110106,146.1445110106,0.0,0.0,0.0,0.0,0.0,0.0,12587633.386065029,25452.76559733,0.1145625604,0.1144986533,0.1146923004,0.1146923004,123772328.88349558,26524365.52333323,0.0834169036,0.08336042,0.0836717778,0.0833898985,898565849.42376,54091290.57021584,0.8985658494,0.8985658494,0.9086416947,0.9057838467,687784544.353513,1600199602.9626565,0.552141638,0.552141638,0.5802304846,0.57715352,244746390.55687463,83710453.77828868,0.999160799,0.9989318221,0.9993036673,0.9993036673,1354193031.7991235,16510454.80491162,1.3548719678,1.3532648554,1.3599720445,1.3575619902,0.0,0.0,0.0,0.0,0.0,0.0,71260262.86952779,9126085.79275695,1.5301769843,1.5291968757,1.5421353659,1.5334414708,274925680.45315844,90779354.73914662,0.9996151115,0.9994348579,0.9997806388,0.9997091441,4709575672.867279,1174204498.3120246,0.1513725351,0.1513639789,0.152568259,0.1518430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796201380.024318,1109544916.4768198,1.0002,0.9999,1.0002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,677676637.4899392,99666019.20410983,6.1317467849,6.0176108083,6.1749835607,6.058730715,2732228700.9900784,3907169851.956688,2.9103354766,2.9099900149,2.9318597254,2.9286545181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127794871.813828,187072286.0408272,1.0006155559,1.000595061,1.0009751795,1.0007754376,233131276.87800348,23610698.59445355,0.0362257828,0.0357145884,0.0363444662,0.0357145884,0.0,0.0,0.0,0.0,0.0,0.0,2369133.764660169,8028.75203985,0.00033955339088,0.0002674759461,0.00033958296205,0.00027291552025,23320735982.3333,10367221673.878716,0.5136270212,0.5135563769,0.5210216656,0.518354925,0.0,0.0,0.0,0.0,0.0,0.0,990697947.53473,155437326.81199646,0.0154037015,0.0154029092,0.0157276873,0.0156445009,1131277577.523647,304237575.82596755,25.3739542406,25.3712010451,25.5546765546,25.4413141831,0.0,0.0,0.0,0.0,0.0,0.0,248813520.96234,108760590.33111653,1.2635835324,1.2614492455,1.340435191,1.295516491,29010497.090345368,12174214.90882093,0.0466577971,0.0466577971,0.0470526301,0.0470186937,2639647001.559252,333477517.98414546,22812.4238182521,22750.1965090084,22932.3585772873,22817.3892943054,1639178879.0708582,188554387.9908604,2.1735926231,2.1683977408,2.1851826464,2.1763678121,1033574406.208132,831850459.0562716,104.6432561192,103.5588251809,105.5184183528,103.7262930891,110204669.09567896,253777161.0805829,0.0202969069,0.0200489163,0.0211293463,0.020405085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39094616.08922929,195389.84428759,0.0458430723,0.0457267692,0.0463136068,0.0462469899,20307530671.01616,73851755792.7361,1.0001079228,0.9998996942,1.0001980928,0.9999749692,5859202519.958528,7738565975.493382,314.99628149,312.79235218,316.15756408,313.43667963,177406697.07982427,25113441.28157653,0.4626034165,0.461443111,0.4627225559,0.4616601993,35302149.386085026,7618993.51017146,0.6545009101,0.6541574565,0.6688938581,0.6665157801
2020-12-21 21:00:00+00:00,54604881.3982924,32758835.46167908,3.6773960301,3.5264084627,3.8948153724,3.5264084627,3657158306.853273,524226842.087186,0.16722558,0.16461116,0.16723327,0.16495959,36715759.90921356,977889.24717713,0.4701767873,0.4527582611,0.4701767873,0.4629570037,151778406.47657984,4270401.39211396,12.5719953897,12.2890643347,12.590033509,12.4156809693,0.0,0.0,0.0,0.0,0.0,0.0,735204846.0233572,517918053.3966314,68.4639112753,67.9990134373,68.4639112753,67.9990134373,1183112126.6441212,636618260.3791497,16.7724940982,16.5239262245,16.7742083828,16.5239262245,0.0,0.0,0.0,0.0,0.0,0.0,4992375007.22778,1316899251.1352875,12.559132042,12.3241654162,12.5656172978,12.3241654162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88728054.36345935,11727947.20108968,0.0184909511,0.0182435703,0.0185008134,0.0183143324,2125403550.0195768,998755420.792202,0.0296596946,0.0293428003,0.0296638012,0.0293541834,0.0,0.0,0.0,0.0,0.0,0.0,1049213633.3358155,274302275.2643935,5.0542399156,4.9666476207,5.0558981006,4.980846194,21987281.914390724,1649617.58591522,0.00071666190498,0.00070067741779,0.00071680369115,0.00070067741779,0.0,0.0,0.0,0.0,0.0,0.0,7066642909.321606,10158271794.413212,106.8467203434,103.1987688753,106.8467203434,103.3041661069,529884583.0805031,36383100.0732391,530.8364696626,527.2613093285,530.956402722,530.4260472107,25542128.934048176,847435.75169117,2.4847051541,2.4607718877,2.4847051541,2.4607884281,999162448.8313812,227412450.24381232,83.2671519175,81.7431513779,83.3089022997,81.7431513779,334913693.552139,138622860.4184422,5.5818948925,5.5278412871,5.5828813327,5.5278412871,61284560.32296048,6741887.04914202,0.7649226429,0.7608992291,0.7654012603,0.7618055147,0.0,0.0,6.169e-11,6.093e-11,6.169e-11,6.098e-11,4718350780.1039295,621788384.7125825,32.674074853,32.1502598184,32.6865641096,32.1502598184,0.0,0.0,0.0,0.0,0.0,0.0,855225005.9744549,23054473.66585705,0.3076868819,0.3028972792,0.3076868819,0.3032780813,199349185.26649112,21755978.90233106,0.1658502627,0.1643445497,0.1661378912,0.1643445497,49437761.008375466,7908188.08953712,0.0194253985,0.0191394366,0.0194336294,0.01922767,70386598433.50847,15106627242.640152,617.8184894372,609.3316282946,617.8362521631,609.5702990157,720993596.3843831,1112305021.7324913,6.198720203,6.1060505802,6.199745621,6.1125701677,114888949.07796888,47158711.34127752,1.2368436281,1.2323412719,1.2493950282,1.2343470091,243503397.7941889,26692421.28799025,3.1649690376,3.0967346402,3.1745003327,3.1076474332,4438624693.933271,692615970.7917936,4.9730654411,4.926917076,4.974742329,4.9306506584,0.0,0.0,0.0,0.0,0.0,0.0,386771051.4119645,130824349.06303944,0.330277896,0.3230291164,0.3304125701,0.3258892018,1335113487.533158,86138086.45989339,0.0598938616,0.0587225234,0.0599019192,0.059078757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546558823.8686359,237755613.7595336,0.0507221781,0.0496802916,0.0507665028,0.049982047,0.0,0.0,0.0,0.0,0.0,0.0,822132627.466626,109613907.58313718,4.1090976892,4.0710839689,4.1107274673,4.0796691298,413513730.9172552,86010134.78958562,28.3832247029,27.4545388018,28.7777305387,27.5146029725,0.0,13435976.47940131,0.5529896949,0.5446285606,0.5529896949,0.5483382912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198970957.17741007,605052.62266474,0.2795187477,0.2782577095,0.2800760216,0.2786493103,0.0,507634.93431992,0.135905404,0.1329689802,0.1359698238,0.1329689802,87930924.63618423,39273807.75870004,0.5662078516,0.5586157962,0.5677376587,0.5618791994,429738937363.94,46882796586.98409,23132.2663219735,22811.8942479823,23134.2774241002,22822.0653401547,921413063.142964,804125792.6926124,3.5854485117,3.5150674761,3.5858079783,3.5207634112,3334889190.6963778,866603603.4332426,0.9999247477,0.9998583204,1.000137803,1.0000102235,3215599417.632564,958604175.9500178,172.8481032073,171.5679422817,172.8698022226,171.6204422234,0.0,0.0,0.0,0.0,0.0,0.0,621811477.1833718,677829820.4995267,0.00487276799616,0.0046204358852,0.00487280291405,0.0046204358852,2607907455.2509904,919193073.711409,146.5778783681,144.1941218816,146.5778783681,144.2816982713,0.0,0.0,0.0,0.0,0.0,0.0,12659791.891958533,25613.74389552,0.1152192894,0.1145660645,0.1152192894,0.1145660645,125717335.21138948,26577831.05543942,0.0847277491,0.0833249608,0.0847277491,0.0834206794,920119318.78737,50736585.77916725,0.9201193188,0.8976362311,0.9215857829,0.9008309494,611736566.2567801,1489893190.4020464,0.4910916253,0.4910470626,0.5558435234,0.5558435234,244769748.5708192,82870314.19179471,0.9992561565,0.9990572894,0.9994528452,0.999239206,1355309996.951795,17737688.65213728,1.3559894929,1.3549125108,1.360373317,1.3549125108,0.0,0.0,0.0,0.0,0.0,0.0,72173478.68540843,8967908.27525367,1.5497865362,1.5295949808,1.5526991351,1.531506151,274875267.9245221,88506227.88923243,0.9994318142,0.999259135,0.9996975683,0.9996067289,4776420189.162651,1172316842.2251885,0.1535210139,0.1512996587,0.1535331983,0.1514185647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796042171.59,1059634802.454404,1.0,0.9998,1.0002,1.0002,0.0,0.0,0.0,0.0,0.0,0.0,687291964.8880557,98550624.3862101,6.2187480914,6.1050580763,6.2319727845,6.1386699482,2781244688.908956,3822502306.068042,2.9625466874,2.9111485323,2.9625466874,2.9111485323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127844052.7272422,189619680.1929792,1.0006591908,1.0004457265,1.0009300732,1.0006547152,232548075.60641247,23404693.98786352,0.0361351604,0.0360759867,0.0363718747,0.0361590666,0.0,0.0,0.0,0.0,0.0,0.0,2286824.773623099,7945.02127342,0.00032775654875,0.00032686471743,0.00033962087896,0.00033956259857,23922745102.78919,10322159971.697453,0.5268859575,0.5130584094,0.5269064281,0.5139753251,0.0,0.0,0.0,0.0,0.0,0.0,1013121506.2704656,158742031.04969782,0.0157523504,0.0153965581,0.0157527267,0.0154188991,1128117791.9221957,301588083.4540268,25.3030819305,25.270875768,25.4049055908,25.3683964148,0.0,0.0,0.0,0.0,0.0,0.0,250964293.19430932,122102058.99180116,1.2745060915,1.2588717401,1.2856009228,1.2696428763,29576933.583831765,11891647.01070706,0.0475688012,0.0467172419,0.0475688012,0.0467370494,2676741410.0854616,330206389.98706675,23133.0020501472,22784.0751297633,23147.0225814053,22846.5029797941,1659997165.6728284,186259291.1341197,2.2011981973,2.1729178026,2.2021615194,2.1742590204,1047023847.0338448,829859579.0257845,106.0049319429,104.6965925275,106.2129814964,104.6965925275,112619509.7368354,261181159.04118463,0.0207416593,0.0202933044,0.0209302658,0.0203762457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39411697.24953678,197971.55607874,0.0462148875,0.0456398771,0.0464548382,0.0458493521,20304266008.08388,72440499313.09302,0.9999471443,0.9997728966,1.0001696087,1.0000973738,5954139899.490363,7705888405.468464,320.100205,313.95410761,320.19258047,315.22529044,180536244.2099451,24996129.66650709,0.4707639832,0.4625971024,0.4707639832,0.46261896,35827801.92030948,7746931.45934351,0.6642464941,0.6557052913,0.6670757578,0.6573986605
